movie_pic,score,movie_name,score_num,ranking
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2288982229.jpg,7.9,第一类型危险,1659,245
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1407499775.jpg,7.9,猫头鹰,1584,246
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2256585084.jpg,7.9,众神与将军,1264,247
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505525234.jpg,7.9,铁十字勋章,1046,248
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2217557172.jpg,7.8,一代宗师,289179,249
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p725871004.jpg,7.8,钢铁侠,221680,250
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2352321614.jpg,7.8,X战警：天启,198170,251
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2208185679.jpg,7.8,食神,188502,252
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2177130090.jpg,7.8,金刚,172670,253
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2043441362.jpg,7.8,变相怪杰,151122,254
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1655229345.jpg,7.8,鹿鼎记,138083,255
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1599699269.jpg,7.8,无间道3：终极无间,130886,256
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910897532.jpg,7.8,杀死比尔2,121174,257
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174120073.jpg,7.8,生化危机,120735,258
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2052557343.jpg,7.8,激战,109798,259
