movie_pic,score,movie_name,score_num,ranking
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2099815842.jpg,9.2,城市之光,42761,210
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p984732992.jpg,8.5,E.T. 外星人,149985,211
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2408623752.jpg,8.4,英国病人,171920,212
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p529908155.jpg,8.4,发条橙,183624,213
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p571671715.jpg,8.4,美国丽人,182485,214
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p770734475.jpg,8.4,无耻混蛋,219702,215
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p496133870.jpg,8.6,叫我第一名,107038,216
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg,8.5,模仿游戏,249018,217
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792248233.jpg,8.3,穆赫兰道,230815,218
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg,8.3,初恋这件小事,450128,219
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p470383576.jpg,8.6,非常嫌疑犯,114239,220
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2266293606.jpg,8.7,头脑特工队,218452,221
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1145536386.jpg,8.9,勇士,86256,222
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2173719647.jpg,8.6,上帝也疯狂,94520,223
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg,8.8,房间,145769,224
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg,8.8,爱在午夜降临前,112628,225
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584822570.jpg,8.3,蓝色大门,269288,226
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg,8.6,无敌破坏王,180829,227
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2107418134.jpg,9,爱·回家,46490,228
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg,8.5,血钻,128108,229
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p768879237.jpg,8.3,国王的演讲,332466,230
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg,8.2,疯狂的石头,305458,231
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2186861098.jpg,8.6,大卫·戈尔的一生,89664,232
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1538646661.jpg,8.6,枪火,97609,233
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2195672555.jpg,8.7,千钧一发,83167,234
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p804938713.jpg,8.5,麦兜故事,125108,235
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg,8.7,一个叫欧维的男人决定去死,108216,236
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479565065.jpg,8.4,暖暖内含光,141764,237
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p708613284.jpg,8.5,遗愿清单,124019,238
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173720203.jpg,8.3,曾经,199477,239
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p672446737.jpg,8.8,步履不停,65980,240
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1341248319.jpg,8.5,荒岛余生,130053,241
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187896711.jpg,8.4,彗星来的那一夜,168014,242
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1075591188.jpg,9,我爱你,54954,243
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1451436171.jpg,8.6,蝴蝶,93744,244
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p449399746.jpg,8.5,月球,140397,245
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p465446537.jpg,8.6,巴黎淘气帮,102992,246
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg,9,无人知晓,49925,247
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p499158228.jpg,8.9,与狼共舞,55034,248
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p616753227.jpg,8.5,偷拐抢骗,114031,249
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1528763106.jpg,8.8,寿司之神,80668,250
